file_name,cmp_ratio,abs_mean_uncmp,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
DF__UTC_20201112_135032/DF__UTC_20201112_135032.602.h5,4.24712,493.802,-24441,24604,-0.252296,1750,8516,2105,17578,
DF__UTC_20201112_135332/DF__UTC_20201112_135332.602.h5,4.2475,474.741,-23531,23897,-0.27577,1743,8604,256,15791,
DF__UTC_20201112_135132/DF__UTC_20201112_135132.602.h5,4.24726,481.005,-24002,23579,-0.175788,1715,8274,2348,17436,
DF__UTC_20201112_135532/DF__UTC_20201112_135532.602.h5,4.24779,467.442,-22790,23162,-0.479695,1724,8275,269,15349,
DF__UTC_20201112_135432/DF__UTC_20201112_135432.602.h5,4.24698,484.305,-24315,24150,-0.411618,1740,8400,269,15557,
DF__UTC_20201112_135232/DF__UTC_20201112_135232.602.h5,4.2471,463.134,-24900,23860,-0.182594,1760,8413,2159,17506,
DF__UTC_20201112_135632/DF__UTC_20201112_135632.602.h5,4.24794,461.773,-22405,23328,-0.347319,1709,8487,2518,17817,
DF__UTC_20201112_135732/DF__UTC_20201112_135732.602.h5,4.24737,453.031,-24398,23926,-0.398531,1757,8302,2125,17352,
DF__UTC_20201112_135932/DF__UTC_20201112_135932.602.h5,4.24765,442.395,-23533,24140,-0.466393,1700,8230,262,15246,
DF__UTC_20201112_135832/DF__UTC_20201112_135832.602.h5,4.24747,443.487,-23871,23843,-0.401041,1736,8449,1867,17143,
DF__UTC_20201112_140032/DF__UTC_20201112_140032.602.h5,4.24627,471.454,-25369,23555,-0.657908,1749,8821,270,15961,
DF__UTC_20201112_140332/DF__UTC_20201112_140332.602.h5,4.2475,465.766,-23626,23924,-0.787583,1743,8437,260,15526,
DF__UTC_20201112_140132/DF__UTC_20201112_140132.602.h5,4.24611,479.631,-25057,24080,-0.591789,1724,8767,2295,17893,
DF__UTC_20201112_140432/DF__UTC_20201112_140432.602.h5,4.24757,459.439,-24208,22548,-0.353346,1673,8350,2103,17160,
DF__UTC_20201112_140232/DF__UTC_20201112_140232.602.h5,4.24699,458.91,-24334,24519,-1.07495,1745,8483,2621,18090,
DF__UTC_20201112_140532/DF__UTC_20201112_140532.602.h5,4.24637,479.538,-24711,24019,-0.52978,1782,8474,2193,17705,
DF__UTC_20201112_140632/DF__UTC_20201112_140632.602.h5,4.24665,501.176,-24332,23862,-0.548473,1804,8330,267,15448,
DF__UTC_20201112_140832/DF__UTC_20201112_140832.602.h5,4.2471,476.722,-24242,24489,-0.581449,1681,8285,254,15276,
DF__UTC_20201112_140732/DF__UTC_20201112_140732.602.h5,4.24608,501.209,-24603,24711,-0.459056,1845,8405,2410,17782,
DF__UTC_20201112_140932/DF__UTC_20201112_140932.602.h5,4.24799,460.168,-22274,23922,-0.591701,1710,8592,259,15722,
DF__UTC_20201112_141032/DF__UTC_20201112_141032.602.h5,4.24708,474.123,-24475,24107,-0.42924,1746,8351,266,15394,
DF__UTC_20201112_141332/DF__UTC_20201112_141332.602.h5,4.24766,450.793,-24007,24955,-0.441821,1756,8568,264,15746,
DF__UTC_20201112_141132/DF__UTC_20201112_141132.602.h5,4.24727,468.635,-23794,24091,-0.597428,1728,8542,2838,18203,
DF__UTC_20201112_141532/DF__UTC_20201112_141532.602.h5,4.24762,496.236,-23514,23966,-0.544422,1745,8693,262,15789,
DF__UTC_20201112_141432/DF__UTC_20201112_141432.602.h5,4.24722,486.14,-23540,23899,-0.423531,1769,8422,2174,17577,
DF__UTC_20201112_141232/DF__UTC_20201112_141232.602.h5,4.24725,469.737,-24358,23545,-0.664196,1731,8426,4445,19726,
DF__UTC_20201112_141632/DF__UTC_20201112_141632.602.h5,4.24684,496.123,-24809,24136,-0.403971,1712,8288,257,15303,
DF__UTC_20201112_141732/DF__UTC_20201112_141732.602.h5,4.24712,489.621,-24342,23560,-0.298513,1821,8511,2057,17433,
DF__UTC_20201112_141932/DF__UTC_20201112_141932.602.h5,4.24715,492.361,-24505,23470,-0.398488,1721,8421,1911,17159,
DF__UTC_20201112_141832/DF__UTC_20201112_141832.602.h5,4.24714,505.992,-23842,23335,-0.331031,1764,8431,2187,17455,
DF__UTC_20201112_142032/DF__UTC_20201112_142032.602.h5,4.24735,489.804,-24452,23378,-0.33326,1738,8233,2444,17496,
DF__UTC_20201112_142232/DF__UTC_20201112_142232.602.h5,4.24718,515.163,-23834,23818,-0.424188,1723,8526,274,15683,
DF__UTC_20201112_142132/DF__UTC_20201112_142132.602.h5,4.24726,488.157,-23981,24007,-0.314855,1721,8314,1758,16843,
DF__UTC_20201112_142332/DF__UTC_20201112_142332.602.h5,4.24769,467.553,-23902,23431,-0.500068,1714,8336,1793,17018,
DF__UTC_20201112_142432/DF__UTC_20201112_142432.602.h5,4.2468,514.692,-24388,24049,-0.629499,1678,8309,2002,17052,
DF__UTC_20201112_142532/DF__UTC_20201112_142532.602.h5,4.24623,523.525,-24842,24377,-1.11307,1793,8310,1650,16966,
DF__UTC_20201112_142632/DF__UTC_20201112_142632.602.h5,4.24704,503.113,-23738,24379,-0.719759,1705,8164,1904,16891,
DF__UTC_20201112_142732/DF__UTC_20201112_142732.602.h5,4.24677,517.103,-23846,23887,-0.431051,1741,8431,2265,17450,
DF__UTC_20201112_142832/DF__UTC_20201112_142832.602.h5,4.24704,506.847,-24260,23875,-0.518948,1761,8507,2097,17310,
DF__UTC_20201112_142932/DF__UTC_20201112_142932.602.h5,4.24696,494.992,-24066,24354,-0.382838,1772,8454,1962,17150,
DF__UTC_20201112_143332/DF__UTC_20201112_143332.602.h5,4.2471,508.74,-24202,24154,-0.380562,1672,8273,1045,16047,
DF__UTC_20201112_143132/DF__UTC_20201112_143132.602.h5,4.24752,492.445,-23809,24150,-0.410741,1661,8447,4070,19246,
DF__UTC_20201112_143032/DF__UTC_20201112_143032.602.h5,4.24683,501.658,-24719,25141,-0.432062,1719,8362,6261,21426,
DF__UTC_20201112_143632/DF__UTC_20201112_143632.602.h5,4.24673,542.243,-23789,24673,-0.352784,1701,8048,272,15115,
DF__UTC_20201112_143432/DF__UTC_20201112_143432.602.h5,4.24617,531.032,-24735,24489,-0.515192,1668,8397,2053,17226,
DF__UTC_20201112_143232/DF__UTC_20201112_143232.602.h5,4.2474,462.335,-24449,23898,-0.418705,1711,8331,5429,20645,
DF__UTC_20201112_143532/DF__UTC_20201112_143532.602.h5,4.24726,526.524,-23534,24194,-0.551002,1746,8323,1873,17211,
DF__UTC_20201112_143832/DF__UTC_20201112_143832.602.h5,4.24622,552.927,-24678,24324,-0.556123,1717,8632,2281,17771,
DF__UTC_20201112_143732/DF__UTC_20201112_143732.602.h5,4.24688,548.183,-24148,24912,-0.555829,1789,8667,2241,17870,
DF__UTC_20201112_143932/DF__UTC_20201112_143932.602.h5,4.24694,506.626,-24194,23811,-0.390175,1849,8962,2016,17949,
DF__UTC_20201112_144032/DF__UTC_20201112_144032.602.h5,4.24774,491.921,-23443,24380,-0.448484,1731,8481,262,15553,
DF__UTC_20201112_144232/DF__UTC_20201112_144232.602.h5,4.24704,522.729,-24281,24961,-0.353383,1734,8297,259,15250,
DF__UTC_20201112_144132/DF__UTC_20201112_144132.602.h5,4.24745,508.496,-23431,23913,-0.373933,1742,8747,264,15957,
DF__UTC_20201112_144332/DF__UTC_20201112_144332.602.h5,4.24719,511.116,-23989,23849,-0.467551,1748,8673,265,15806,
DF__UTC_20201112_144432/DF__UTC_20201112_144432.602.h5,4.24736,503.778,-23891,23966,-0.501364,1741,8498,1986,17290,
DF__UTC_20201112_144532/DF__UTC_20201112_144532.602.h5,4.24722,502.441,-24456,23306,-0.487342,1767,8310,1785,16898,
DF__UTC_20201112_144632/DF__UTC_20201112_144632.602.h5,4.2465,512.918,-24443,24344,-0.654031,1826,8536,2129,17641,
DF__UTC_20201112_144832/DF__UTC_20201112_144832.602.h5,4.24672,508.752,-24419,24492,-1.05581,1846,8456,261,15681,
DF__UTC_20201112_144932/DF__UTC_20201112_144932.602.h5,4.24677,534.689,-24198,23782,-0.473855,1714,8379,1952,17128,
DF__UTC_20201112_144732/DF__UTC_20201112_144732.602.h5,4.24697,509.066,-24524,24675,-0.67801,1715,8569,1936,17381,
DF__UTC_20201112_145032/DF__UTC_20201112_145032.602.h5,4.2474,512.721,-23350,24282,-0.340556,1697,8683,260,15788,
DF__UTC_20201112_145132/DF__UTC_20201112_145132.602.h5,4.24643,511.797,-24770,24393,-0.565675,1753,8521,1803,17224,
DF__UTC_20201112_145232/DF__UTC_20201112_145232.602.h5,4.24638,535.322,-24423,24055,-0.283482,1762,8442,1781,17091,
DF__UTC_20201112_145332/DF__UTC_20201112_145332.602.h5,4.24731,513.919,-23683,24328,-0.208106,1729,8462,1438,16767,
DF__UTC_20201112_145432/DF__UTC_20201112_145432.602.h5,4.24733,486.183,-24345,24511,-0.338654,1702,8391,267,15525,
DF__UTC_20201112_145532/DF__UTC_20201112_145532.602.h5,4.24707,494.65,-24249,23698,-0.30413,1698,8569,1918,17300,
DF__UTC_20201112_145632/DF__UTC_20201112_145632.602.h5,4.24763,478.801,-24385,24809,-0.284639,1785,8478,2179,17676,
DF__UTC_20201112_145732/DF__UTC_20201112_145732.602.h5,4.24753,477.511,-24002,23879,-0.300007,1707,8508,265,15494,
DF__UTC_20201112_145932/DF__UTC_20201112_145932.602.h5,4.24764,476.268,-23709,23654,-0.272929,1757,8572,268,15538,
DF__UTC_20201112_145832/DF__UTC_20201112_145832.602.h5,4.24764,465.762,-23334,24646,-0.1935,1722,8195,2069,20545,
DF__UTC_20201112_150132/DF__UTC_20201112_150132.602.h5,4.24708,510.795,-24481,23831,-0.25675,1674,8440,1164,16455,
DF__UTC_20201112_150332/DF__UTC_20201112_150332.602.h5,4.24687,533.18,-24032,24591,-0.539164,1681,8521,687,16076,
DF__UTC_20201112_150232/DF__UTC_20201112_150232.602.h5,4.24763,487.652,-23692,23184,-0.395882,1656,8532,773,16147,
DF__UTC_20201112_150032/DF__UTC_20201112_150032.602.h5,4.24738,468.354,-24284,23950,-0.158982,1743,8438,5381,20671,
DF__UTC_20201112_150432/DF__UTC_20201112_150432.602.h5,4.2467,524.49,-24182,24233,-0.473174,1635,8404,2141,17227,
DF__UTC_20201112_150532/DF__UTC_20201112_150532.602.h5,4.24734,507.169,-23980,23928,-0.491041,1667,8046,263,15005,
DF__UTC_20201112_150632/DF__UTC_20201112_150632.602.h5,4.24714,509.064,-24015,23634,-0.715337,1758,8170,1956,16936,
DF__UTC_20201112_150732/DF__UTC_20201112_150732.602.h5,4.24736,516.982,-23804,23657,-0.787527,1727,8352,1823,17129,
DF__UTC_20201112_150832/DF__UTC_20201112_150832.602.h5,4.24618,528.551,-24681,24212,-0.889534,1813,8324,1979,17262,
DF__UTC_20201112_150932/DF__UTC_20201112_150932.602.h5,4.24635,574.978,-24082,24264,-0.702938,1780,8291,270,15409,
DF__UTC_20201112_151132/DF__UTC_20201112_151132.602.h5,4.24696,535.484,-24555,24005,-0.806745,1733,8732,259,15971,
DF__UTC_20201112_151232/DF__UTC_20201112_151232.602.h5,4.24671,514.516,-24618,24529,-1.37209,1729,8396,1845,17161,
DF__UTC_20201112_151332/DF__UTC_20201112_151332.602.h5,4.24722,498.359,-24667,24804,-1.38612,1780,8367,270,15617,
DF__UTC_20201112_151032/DF__UTC_20201112_151032.602.h5,4.24629,543.824,-24586,24449,-0.828957,1746,8595,1996,17536,
DF__UTC_20201112_151532/DF__UTC_20201112_151532.602.h5,4.24767,489.21,-23494,24192,-1.12204,1712,8421,1695,16959,
DF__UTC_20201112_151432/DF__UTC_20201112_151432.602.h5,4.24739,503.577,-24040,24064,-0.830411,1733,8301,2082,17251,
DF__UTC_20201112_151632/DF__UTC_20201112_151632.602.h5,4.24729,490.454,-24114,23910,-1.07517,1784,8193,1898,17003,
DF__UTC_20201112_151732/DF__UTC_20201112_151732.602.h5,4.24715,522.896,-24297,24144,-1.08324,1728,8290,259,15322,
DF__UTC_20201112_151832/DF__UTC_20201112_151832.602.h5,4.24759,495.285,-23967,23313,-0.996213,1794,8472,1933,17245,
DF__UTC_20201112_152032/DF__UTC_20201112_152032.602.h5,4.24746,499.921,-24007,24602,-0.920238,1717,8642,260,15768,
DF__UTC_20201112_151932/DF__UTC_20201112_151932.602.h5,4.24782,486.271,-23370,23201,-0.908415,1745,8447,1770,17042,
DF__UTC_20201112_152132/DF__UTC_20201112_152132.602.h5,4.24759,499.579,-23926,24396,-0.995863,1732,8504,1961,17419,
DF__UTC_20201112_152532/DF__UTC_20201112_152532.602.h5,4.24718,495.934,-23761,23789,-1.00184,1748,8493,263,15591,
DF__UTC_20201112_152332/DF__UTC_20201112_152332.602.h5,4.24722,494.275,-24046,23550,-0.93859,1723,8261,2259,17319,
DF__UTC_20201112_152232/DF__UTC_20201112_152232.602.h5,4.24756,481.118,-24266,24406,-0.880137,1741,8717,2416,18083,
DF__UTC_20201112_152432/DF__UTC_20201112_152432.602.h5,4.24711,501.972,-23842,23251,-1.02375,1664,8657,1752,17184,
DF__UTC_20201112_152632/DF__UTC_20201112_152632.602.h5,4.24719,510.31,-24098,24275,-1.01522,1736,8421,1842,17304,
DF__UTC_20201112_152732/DF__UTC_20201112_152732.602.h5,4.24585,549.045,-24816,24464,-1.1251,1725,8229,264,15339,
DF__UTC_20201112_152832/DF__UTC_20201112_152832.602.h5,4.24716,518.31,-23800,23693,-1.22321,1722,8288,271,15307,
DF__UTC_20201112_153332/DF__UTC_20201112_153332.602.h5,4.24692,530.445,-23881,24802,-1.51457,1627,8582,1719,17102,
DF__UTC_20201112_153032/DF__UTC_20201112_153032.602.h5,4.24513,555.056,-24630,24619,-1.25528,1831,8491,4448,19952,
DF__UTC_20201112_153432/DF__UTC_20201112_153432.602.h5,4.24672,554.279,-24035,24053,-1.46016,1646,8555,1326,16707,
DF__UTC_20201112_153132/DF__UTC_20201112_153132.602.h5,4.24625,541.701,-24134,24618,-1.34055,1665,8283,3929,18983,
DF__UTC_20201112_153232/DF__UTC_20201112_153232.602.h5,4.24511,554.996,-24793,24389,-1.37521,1709,8623,3406,18884,
DF__UTC_20201112_152932/DF__UTC_20201112_152932.602.h5,4.24671,542.878,-24136,24182,-1.30825,1759,8663,6423,21927,
DF__UTC_20201112_153532/DF__UTC_20201112_153532.602.h5,4.24591,564.921,-24838,25468,-2.0017,1627,8545,2854,18132,
DF__UTC_20201112_153632/DF__UTC_20201112_153632.602.h5,4.24597,573.45,-24612,24334,-2.10913,1749,8193,1673,16669,
DF__UTC_20201112_153732/DF__UTC_20201112_153732.602.h5,4.24752,525.031,-23540,23082,-1.40586,1709,8453,269,15572,
DF__UTC_20201112_153832/DF__UTC_20201112_153832.602.h5,4.24747,491.037,-23479,24773,-1.60692,1712,8658,336,15831,
DF__UTC_20201112_154032/DF__UTC_20201112_154032.602.h5,4.24727,504.614,-24257,24228,-1.55512,1726,8551,268,15565,
DF__UTC_20201112_154132/DF__UTC_20201112_154132.602.h5,4.24737,503.546,-24211,23681,-1.56755,1723,8556,1882,17281,
DF__UTC_20201112_153932/DF__UTC_20201112_153932.602.h5,4.24727,503.627,-23934,23765,-1.56941,1749,8567,1966,17368,
DF__UTC_20201112_154432/DF__UTC_20201112_154432.602.h5,4.24713,503.685,-24350,24374,-1.84235,1769,8481,1802,17150,
DF__UTC_20201112_154532/DF__UTC_20201112_154532.602.h5,4.2472,486.084,-24469,23413,-1.5555,1687,8330,1583,16753,
DF__UTC_20201112_154232/DF__UTC_20201112_154232.602.h5,4.24764,502.426,-23986,23342,-1.59902,1694,8445,2102,17413,
DF__UTC_20201112_154332/DF__UTC_20201112_154332.602.h5,4.24768,529.84,-23246,24181,-1.65084,1774,8582,2665,18148,
DF__UTC_20201112_154632/DF__UTC_20201112_154632.602.h5,4.24792,474.049,-22591,23347,-1.41774,1674,8512,2150,17641,
DF__UTC_20201112_154732/DF__UTC_20201112_154732.602.h5,4.24724,492.126,-23976,24148,-1.23868,1748,8314,267,15473,
DF__UTC_20201112_154832/DF__UTC_20201112_154832.602.h5,4.24753,491.527,-23699,23801,-0.991982,1673,8285,256,15310,
DF__UTC_20201112_155032/DF__UTC_20201112_155032.602.h5,4.24696,533.281,-25045,23961,-0.437317,1679,8207,260,15314,
DF__UTC_20201112_154932/DF__UTC_20201112_154932.602.h5,4.24716,513.669,-24310,24804,-0.666598,1736,8618,2086,17623,
DF__UTC_20201112_155132/DF__UTC_20201112_155132.602.h5,4.24699,554.23,-24386,24239,-0.141932,1791,8652,393,15958,
DF__UTC_20201112_155232/DF__UTC_20201112_155232.602.h5,4.24723,515.025,-24455,24233,0.0457885,1759,8571,263,15766,
DF__UTC_20201112_155332/DF__UTC_20201112_155332.602.h5,4.24768,514.588,-23185,23951,0.463244,1733,8485,297,15718,
DF__UTC_20201112_155532/DF__UTC_20201112_155532.602.h5,4.24732,501.309,-24284,24173,1.52966,1732,8434,256,15511,
DF__UTC_20201112_155432/DF__UTC_20201112_155432.602.h5,4.2476,504.221,-23658,24471,0.969037,1744,8445,1898,17299,
DF__UTC_20201112_155632/DF__UTC_20201112_155632.602.h5,4.24676,529.1,-24603,23161,1.90722,1730,8376,261,15589,
DF__UTC_20201112_155832/DF__UTC_20201112_155832.602.h5,4.24706,510.374,-24371,23212,2.70521,1784,8385,1926,17152,
DF__UTC_20201112_155732/DF__UTC_20201112_155732.602.h5,4.24726,512.154,-23981,24871,2.19642,1704,8496,2004,17326,
DF__UTC_20201112_160032/DF__UTC_20201112_160032.602.h5,4.24705,526.908,-23845,24242,3.812,1715,8570,873,16246,
DF__UTC_20201112_160132/DF__UTC_20201112_160132.602.h5,4.24701,554.174,-23629,24422,4.21334,1706,8214,2654,17632,
DF__UTC_20201112_155932/DF__UTC_20201112_155932.602.h5,4.24708,515.92,-24201,23966,3.27566,1740,8309,3747,18930,
DF__UTC_20201112_160232/DF__UTC_20201112_160232.602.h5,4.24567,570.669,-25233,24563,4.64175,1705,8428,1932,17125,
DF__UTC_20201112_160432/DF__UTC_20201112_160432.602.h5,4.24757,516.413,-23725,23130,5.73902,1638,8285,1971,17062,
DF__UTC_20201112_160632/DF__UTC_20201112_160632.602.h5,4.24667,541.823,-23975,24485,6.49105,1740,8217,265,15390,
DF__UTC_20201112_160332/DF__UTC_20201112_160332.602.h5,4.24659,516.597,-24404,24514,5.30675,1689,8287,3343,18462,
DF__UTC_20201112_160532/DF__UTC_20201112_160532.602.h5,4.24541,545.575,-24921,24907,5.84629,1721,8303,1957,17147,
DF__UTC_20201112_160732/DF__UTC_20201112_160732.602.h5,4.24728,516.733,-23763,24475,7.09006,1786,8451,1872,17177,
DF__UTC_20201112_160832/DF__UTC_20201112_160832.602.h5,4.24732,488.414,-24628,23134,7.46886,1775,8303,1938,17158,
DF__UTC_20201112_160932/DF__UTC_20201112_160932.602.h5,4.24737,515.74,-23853,24076,7.80135,1718,8441,259,15378,
DF__UTC_20201112_161032/DF__UTC_20201112_161032.602.h5,4.2477,489.245,-23653,23657,7.91855,1716,8402,1850,17115,
DF__UTC_20201112_161132/DF__UTC_20201112_161132.602.h5,4.24767,492.098,-23414,24135,8.39599,1705,8361,2890,17938,
DF__UTC_20201112_161232/DF__UTC_20201112_161232.602.h5,4.2475,489.369,-24363,23987,8.68847,1707,8558,2518,17846,
DF__UTC_20201112_161332/DF__UTC_20201112_161332.602.h5,4.24765,509.82,-23500,23398,8.85527,1704,8339,1962,17238,
DF__UTC_20201112_161532/DF__UTC_20201112_161532.602.h5,4.24736,510.705,-23948,24249,9.40235,1705,8703,2015,17579,
DF__UTC_20201112_161732/DF__UTC_20201112_161732.602.h5,4.24657,574.581,-24138,24394,9.69222,1705,8368,2042,17181,
DF__UTC_20201112_161632/DF__UTC_20201112_161632.602.h5,4.24742,533.669,-23742,23919,9.65925,1795,8530,2716,18391,
DF__UTC_20201112_161832/DF__UTC_20201112_161832.602.h5,4.24757,526,-23235,24356,9.98742,1756,8098,1952,16927,
DF__UTC_20201112_161932/DF__UTC_20201112_161932.602.h5,4.24659,549.743,-24203,24350,10.075,1743,8522,2340,17731,
DF__UTC_20201112_162132/DF__UTC_20201112_162132.602.h5,4.2473,517.46,-24042,23412,10.4259,1718,8558,254,15614,
DF__UTC_20201112_162332/DF__UTC_20201112_162332.602.h5,4.24751,497.319,-24020,24757,10.7827,1712,8293,256,15394,
DF__UTC_20201112_162532/DF__UTC_20201112_162532.602.h5,4.24734,503.593,-23703,24179,11.0477,1724,8383,265,15419,
DF__UTC_20201112_162632/DF__UTC_20201112_162632.602.h5,4.24737,513.402,-23837,24061,11.1903,1783,8426,283,15640,
DF__UTC_20201112_162432/DF__UTC_20201112_162432.602.h5,4.2477,502.241,-23694,24272,10.8259,1721,8378,2079,17383,
DF__UTC_20201112_163032/DF__UTC_20201112_163032.602.h5,4.24726,532.591,-23713,23696,11.2165,1741,8318,261,15430,
DF__UTC_20201112_162732/DF__UTC_20201112_162732.602.h5,4.24726,518.02,-23796,24206,10.9813,1778,8441,1985,17263,
DF__UTC_20201112_162932/DF__UTC_20201112_162932.602.h5,4.24651,562.016,-23876,24007,10.9332,1777,8269,2269,17484,
DF__UTC_20201112_163232/DF__UTC_20201112_163232.602.h5,4.24738,522.309,-23505,23524,10.8709,1829,8600,266,15709,
DF__UTC_20201112_163132/DF__UTC_20201112_163132.602.h5,4.24576,553.868,-24929,24388,10.9376,1722,8493,2078,17257,
DF__UTC_20201112_163632/DF__UTC_20201112_163632.602.h5,4.24755,504.11,-23556,24382,10.2124,1679,8244,2083,17087,
DF__UTC_20201112_163332/DF__UTC_20201112_163332.602.h5,4.24692,521.155,-24220,25064,10.6692,1735,8664,6111,21594,
DF__UTC_20201112_163432/DF__UTC_20201112_163432.602.h5,4.24736,508.117,-23893,24384,10.5789,1713,8665,3064,18611,
DF__UTC_20201112_163832/DF__UTC_20201112_163832.602.h5,4.24663,539.856,-24526,23687,9.83538,1583,8326,1723,16824,
DF__UTC_20201112_163932/DF__UTC_20201112_163932.602.h5,4.2472,509.179,-24545,23827,9.78112,1594,8276,1927,16887,
DF__UTC_20201112_163732/DF__UTC_20201112_163732.602.h5,4.24694,519.414,-24194,24729,10.172,1680,8485,3388,18861,
DF__UTC_20201112_164032/DF__UTC_20201112_164032.602.h5,4.24677,506.869,-24819,24244,9.76133,1656,8281,1802,16871,
DF__UTC_20201112_164132/DF__UTC_20201112_164132.602.h5,4.2468,520.11,-24686,24682,9.65756,1690,8218,1645,16741,
DF__UTC_20201112_164232/DF__UTC_20201112_164232.602.h5,4.24679,517.538,-24634,24782,9.4683,1730,8980,3720,19500,
DF__UTC_20201112_164332/DF__UTC_20201112_164332.602.h5,4.24726,514.015,-23943,23966,9.32356,1714,8994,3953,19909,
DF__UTC_20201112_164832/DF__UTC_20201112_164832.602.h5,4.24689,549.502,-24258,24835,8.41743,1685,8387,250,15450,
DF__UTC_20201112_164732/DF__UTC_20201112_164732.602.h5,4.24619,572.464,-24258,24563,8.50828,1711,8724,1941,17534,
DF__UTC_20201112_164432/DF__UTC_20201112_164432.602.h5,4.24707,508.43,-24345,24439,9.20854,1696,8766,2471,18120,
DF__UTC_20201112_165732/DF__UTC_20201112_165732.602.h5,4.24594,528.549,-24958,23943,6.38415,1730,8417,332,15550,
DF__UTC_20201112_164532/DF__UTC_20201112_164532.602.h5,4.24606,568.714,-24673,24616,9.05863,1786,8850,2755,18449,
DF__UTC_20201112_165332/DF__UTC_20201112_165332.602.h5,4.24679,509.893,-24685,23973,7.14223,1684,8610,2381,17955,
DF__UTC_20201112_165532/DF__UTC_20201112_165532.602.h5,4.24721,496.17,-24074,24869,6.75333,1725,8415,2473,17709,
DF__UTC_20201112_165032/DF__UTC_20201112_165032.602.h5,4.24691,520.52,-24419,23565,7.50698,1706,8616,2612,18248,
DF__UTC_20201112_170132/DF__UTC_20201112_170132.602.h5,4.24753,509.589,-23905,24263,5.30279,1712,8476,259,15479,
DF__UTC_20201112_170332/DF__UTC_20201112_170332.602.h5,4.24748,476.415,-23912,24459,4.91458,1707,8204,2076,17065,
DF__UTC_20201112_171432/DF__UTC_20201112_171432.602.h5,4.24681,500.688,-24982,24339,2.9249,1746,8395,258,15465,
DF__UTC_20201112_171132/DF__UTC_20201112_171132.602.h5,4.24699,512.434,-24273,24336,3.41398,1726,8602,2018,17591,
DF__UTC_20201112_171332/DF__UTC_20201112_171332.602.h5,4.24719,509.625,-23898,24444,3.22479,1747,8320,1937,17087,
DF__UTC_20201112_171232/DF__UTC_20201112_171232.602.h5,4.24728,510.472,-23858,24703,3.36079,1714,8534,2137,17665,
DF__UTC_20201112_171632/DF__UTC_20201112_171632.602.h5,4.24722,493.61,-24568,23829,2.58471,1752,8634,1958,17497,
DF__UTC_20201112_172032/DF__UTC_20201112_172032.602.h5,4.24653,507.884,-25100,24121,1.8058,1697,8434,263,15432,
DF__UTC_20201112_172132/DF__UTC_20201112_172132.602.h5,4.24737,505.553,-24384,23770,1.68199,1717,8393,271,15602,
